Date,mean_sentiment,article_count,weighted_sentiment,daily_sentiment,weighted_sentiment_rolling_z_score
2016-05-17 00:00:00+00:00,0.5,4,0.8047189562170501,positive,1.5510596048430614
2016-05-20 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.4085068873150566
2016-05-23 00:00:00+00:00,-0.25,4,-0.40235947810852507,negative,-0.006064146136840498
2016-05-24 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.8724944112311408
2016-05-25 00:00:00+00:00,-0.6666666666666666,3,-0.9241962407465937,negative,-0.6252677700798099
2016-05-26 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.30348241694142275
2016-06-01 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.4601070666459286
2016-06-02 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.841030675751378
2016-06-03 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.827717723769925
2016-06-08 00:00:00+00:00,0.25,8,0.5493061443340549,positive,1.3716307936439862
2016-06-09 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.26364107078863475
2016-06-16 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.5571151196546416
2016-06-20 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.26907961011760717
2016-06-21 00:00:00+00:00,1.0,2,1.0986122886681098,positive,2.0064711257193237
2016-06-22 00:00:00+00:00,-1.0,4,-1.6094379124341003,negative,-1.4356440827731263
2016-06-24 00:00:00+00:00,1.0,2,1.0986122886681098,positive,1.9168484274507884
2016-06-27 00:00:00+00:00,-1.0,4,-1.6094379124341003,negative,-1.4030523824029941
2016-06-29 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.27192597518642825
2016-06-30 00:00:00+00:00,-0.5,2,-0.5493061443340549,negative,-0.09841803139835664
2016-07-01 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.7601317510300959
2016-07-05 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.27914605533226766
2016-07-06 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.3946626549796464
2016-07-07 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.2988017294184401
2016-07-12 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.804060304728975
2016-07-15 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.30642939393226704
2016-07-18 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.31621874514318227
2016-07-19 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.344514240239861
2016-07-20 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.8321592723339437
2016-07-22 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.34424904040095616
2016-07-25 00:00:00+00:00,-1.0,3,-1.3862943611198906,negative,-1.1505897008128398
2016-07-26 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.8190960381376058
2016-07-27 00:00:00+00:00,0.0,2,0.0,negative,0.5538943097482556
2016-08-01 00:00:00+00:00,0.3333333333333333,3,0.46209812037329684,positive,1.0961711886781544
2016-08-03 00:00:00+00:00,-1.0,4,-1.6094379124341003,negative,-1.4482366187161106
2016-08-04 00:00:00+00:00,-0.5,4,-0.8047189562170501,negative,-0.44450301120081653
2016-08-08 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.3789662648633574
2016-08-09 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.32091243784960455
2016-08-10 00:00:00+00:00,0.5,2,0.5493061443340549,positive,1.1604670205792738
2016-08-11 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.3047402366110554
2016-08-14 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.8532078858971801
2016-08-15 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.36476985250267985
2016-08-16 00:00:00+00:00,0.0,2,0.0,negative,0.46013061300104274
2016-08-17 00:00:00+00:00,0.0,4,0.0,negative,0.4460091744592538
2016-08-18 00:00:00+00:00,1.0,2,1.0986122886681098,positive,1.695476635710692
2016-08-19 00:00:00+00:00,1.0,2,1.0986122886681098,positive,1.6241505802006984
2016-08-25 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.4458599988858615
2016-08-26 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.1277860945365628
2016-08-31 00:00:00+00:00,1.0,2,1.0986122886681098,positive,1.5312733740099138
2016-09-06 00:00:00+00:00,1.0,3,1.3862943611198906,positive,1.7710949487488152
2016-09-07 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.9787781664057964
2016-09-08 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.5289831105659734
2016-09-09 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.515241038252734
2016-09-12 00:00:00+00:00,0.0,4,0.0,negative,0.2338043839232574
2016-09-13 00:00:00+00:00,-0.3333333333333333,3,-0.46209812037329684,negative,-0.2543378704745551
2016-09-14 00:00:00+00:00,0.0,4,0.0,negative,0.28590387323893873
2016-09-15 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.050475407704985
2016-09-19 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.9693110681630897
2016-09-22 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.0690760543857762
2016-09-23 00:00:00+00:00,-0.3333333333333333,3,-0.46209812037329684,negative,-0.2411040303203146
2016-09-26 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.5258111984103914
